name,address,price,distance,rate_review,num_review,rating_stars,link,source_url
Łazienna Premier by Rentoom,"Stare Miasto, Toruń",236,300.0,8.0,439.0,3,https://www.booking.com/hotel/pl/lazienna-premier-4.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDcxZjAyMThlLWE1NjYtNDYyMy1hNzRkLTdkMmM2MmRiYjQ2YtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=class_asc&srpvid=faf36634162a0908&srepoch=1734964331&all_sr_blocks=633062401_385951703_2_0_0&highlighted_blocks=633062401_385951703_2_0_0&matching_block_id=633062401_385951703_2_0_0&sr_pri_blocks=633062401_385951703_2_0_0__23608&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_asc
"Perfect Stay - ""Apartamenty Horzyca""","Stare Miasto, Toruń",193,150.0,8.1,798.0,3,https://www.booking.com/hotel/pl/apartament-horzyca.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDcxZjAyMThlLWE1NjYtNDYyMy1hNzRkLTdkMmM2MmRiYjQ2YtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=class_asc&srpvid=faf36634162a0908&srepoch=1734964331&all_sr_blocks=404392307_124207341_2_0_0&highlighted_blocks=404392307_124207341_2_0_0&matching_block_id=404392307_124207341_2_0_0&sr_pri_blocks=404392307_124207341_2_0_0__19322&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_asc
Kopernika Apart,"Stare Miasto, Toruń",220,150.0,9.2,141.0,3,https://www.booking.com/hotel/pl/kopernika-apart-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDcxZjAyMThlLWE1NjYtNDYyMy1hNzRkLTdkMmM2MmRiYjQ2YtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=class_asc&srpvid=faf36634162a0908&srepoch=1734964331&all_sr_blocks=762702501_333375003_2_0_0&highlighted_blocks=762702501_333375003_2_0_0&matching_block_id=762702501_333375003_2_0_0&sr_pri_blocks=762702501_333375003_2_0_0__22010&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_asc
Hotel Petite Fleur - Adults only ! Air-Conditioning !,"Stare Miasto, Toruń",269,150.0,9.4,2008.0,3,https://www.booking.com/hotel/pl/petite-fleur-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDcxZjAyMThlLWE1NjYtNDYyMy1hNzRkLTdkMmM2MmRiYjQ2YtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=class_asc&srpvid=faf36634162a0908&srepoch=1734964331&all_sr_blocks=18688601_198488831_2_34_0&highlighted_blocks=18688601_198488831_2_34_0&matching_block_id=18688601_198488831_2_34_0&sr_pri_blocks=18688601_198488831_2_34_0__26900&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_asc
Hotel Halo Toruń,"Stare Miasto, Toruń",270,700.0,9.2,1155.0,3,https://www.booking.com/hotel/pl/hotelkoperniktorun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDcxZjAyMThlLWE1NjYtNDYyMy1hNzRkLTdkMmM2MmRiYjQ2YtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=class_asc&srpvid=faf36634162a0908&srepoch=1734964331&all_sr_blocks=1793415_91977495_2_2_0&highlighted_blocks=1793415_91977495_2_2_0&matching_block_id=1793415_91977495_2_2_0&sr_pri_blocks=1793415_91977495_2_2_0__27000&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_asc
Merchants - Apartamenty Kupieckie,"Stare Miasto, Toruń",276,500.0,10.0,4.0,0,https://www.booking.com/hotel/pl/merchants-apartamenty-kupieckie.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJGE2OWUzZTdmLWFkMDgtNGIyMC1hZWJlLTNmMDdhMWI4ZTRjY9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=review_score_and_price&srpvid=52a466347da10183&srepoch=1734964331&all_sr_blocks=1320443602_404753486_2_0_0&highlighted_blocks=1320443602_404753486_2_0_0&matching_block_id=1320443602_404753486_2_0_0&sr_pri_blocks=1320443602_404753486_2_0_0__27620&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=review_score_and_price
Gingerbread House by Rentoom,"Stare Miasto, Toruń",330,700.0,10.0,1.0,3,https://www.booking.com/hotel/pl/gingerbread-house-by-rentoom.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJGE2OWUzZTdmLWFkMDgtNGIyMC1hZWJlLTNmMDdhMWI4ZTRjY9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=review_score_and_price&srpvid=52a466347da10183&srepoch=1734964331&all_sr_blocks=1311884202_404136785_2_0_0&highlighted_blocks=1311884202_404136785_2_0_0&matching_block_id=1311884202_404136785_2_0_0&sr_pri_blocks=1311884202_404136785_2_0_0__32980&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=review_score_and_price
Blue Velvet Premium Apartments,Toruń,333,900.0,10.0,6.0,3,https://www.booking.com/hotel/pl/blue-velvet-premium-apartments.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJGE2OWUzZTdmLWFkMDgtNGIyMC1hZWJlLTNmMDdhMWI4ZTRjY9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=review_score_and_price&srpvid=52a466347da10183&srepoch=1734964331&all_sr_blocks=530100601_187320894_2_0_0&highlighted_blocks=530100601_187320894_2_0_0&matching_block_id=530100601_187320894_2_0_0&sr_pri_blocks=530100601_187320894_2_0_0__33300&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=review_score_and_price
Grey Secret Make Love Apartament,Toruń,482,3700.0,10.0,8.0,3,https://www.booking.com/hotel/pl/grey-secret-make-love-apartament.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJGE2OWUzZTdmLWFkMDgtNGIyMC1hZWJlLTNmMDdhMWI4ZTRjY9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=review_score_and_price&srpvid=52a466347da10183&srepoch=1734964331&all_sr_blocks=1285975001_401537983_2_0_0&highlighted_blocks=1285975001_401537983_2_0_0&matching_block_id=1285975001_401537983_2_0_0&sr_pri_blocks=1285975001_401537983_2_0_0__48213&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=review_score_and_price
Prosta Apartament Stary Torun,"Stare Miasto, Toruń",499,400.0,10.0,6.0,0,https://www.booking.com/hotel/pl/prosta-apartament-stary-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJGE2OWUzZTdmLWFkMDgtNGIyMC1hZWJlLTNmMDdhMWI4ZTRjY9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=review_score_and_price&srpvid=52a466347da10183&srepoch=1734964331&all_sr_blocks=1302085401_403088660_10_0_0&highlighted_blocks=1302085401_403088660_10_0_0&matching_block_id=1302085401_403088660_10_0_0&sr_pri_blocks=1302085401_403088660_10_0_0__49900&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=review_score_and_price
Quick Trip Apartments Toruń,"Stare Miasto, Toruń",154,500.0,9.5,236.0,3,https://www.booking.com/hotel/pl/quick-trip-apartments-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJGE2OWUzZTdmLWFkMDgtNGIyMC1hZWJlLTNmMDdhMWI4ZTRjY9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=review_score_and_price&srpvid=52a466347da10183&srepoch=1734964331&all_sr_blocks=1140466802_386912093_2_0_0&highlighted_blocks=1140466802_386912093_2_0_0&matching_block_id=1140466802_386912093_2_0_0&sr_pri_blocks=1140466802_386912093_2_0_0__15421&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=review_score_and_price
Apartament LORD,Toruń,215,1100.0,9.6,193.0,3,https://www.booking.com/hotel/pl/mieszkanie-apartament-lord.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJGE2OWUzZTdmLWFkMDgtNGIyMC1hZWJlLTNmMDdhMWI4ZTRjY9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=review_score_and_price&srpvid=52a466347da10183&srepoch=1734964331&all_sr_blocks=961835501_368794841_2_0_0&highlighted_blocks=961835501_368794841_2_0_0&matching_block_id=961835501_368794841_2_0_0&sr_pri_blocks=961835501_368794841_2_0_0__21465&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=review_score_and_price
Apartament 26,Toruń,229,5500.0,9.6,10.0,3,https://www.booking.com/hotel/pl/apartament-26-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJGE2OWUzZTdmLWFkMDgtNGIyMC1hZWJlLTNmMDdhMWI4ZTRjY9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=review_score_and_price&srpvid=52a466347da10183&srepoch=1734964331&all_sr_blocks=1285833101_401515498_2_0_0&highlighted_blocks=1285833101_401515498_2_0_0&matching_block_id=1285833101_401515498_2_0_0&sr_pri_blocks=1285833101_401515498_2_0_0__22900&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=review_score_and_price
1555 Apartments VI,"Stare Miasto, Toruń",246,350.0,9.6,19.0,3,https://www.booking.com/hotel/pl/1555-apartments-vi.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJGE2OWUzZTdmLWFkMDgtNGIyMC1hZWJlLTNmMDdhMWI4ZTRjY9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=review_score_and_price&srpvid=52a466347da10183&srepoch=1734964331&all_sr_blocks=1171517101_390082162_2_0_0&highlighted_blocks=1171517101_390082162_2_0_0&matching_block_id=1171517101_390082162_2_0_0&sr_pri_blocks=1171517101_390082162_2_0_0__24600&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=review_score_and_price
Apartament - Miasto Aniołów -Mostowa 27,"Stare Miasto, Toruń",724,250.0,9.7,10.0,3,https://www.booking.com/hotel/pl/apartament-miasto-aniolow-mostowa-27.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDlhODZkMWVjLWU5OGUtNDhiZC05YWJkLWFjNzk5ZGE3MzJmNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=price_from_high_to_low&srpvid=4e3b6634edae0389&srepoch=1734964331&all_sr_blocks=1024458501_375087505_4_0_0_578514&highlighted_blocks=1024458501_375087505_4_0_0_578514&matching_block_id=1024458501_375087505_4_0_0_578514&sr_pri_blocks=1024458501_375087505_4_0_0_578514_72400&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=price_from_high_to_low
Podniebny Apartament Toruń,"Stare Miasto, Toruń",641,350.0,9.8,22.0,3,https://www.booking.com/hotel/pl/podniebny-apartament-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDlhODZkMWVjLWU5OGUtNDhiZC05YWJkLWFjNzk5ZGE3MzJmNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=price_from_high_to_low&srpvid=4e3b6634edae0389&srepoch=1734964331&all_sr_blocks=1257826401_398331800_2_1_0_572436&highlighted_blocks=1257826401_398331800_2_1_0_572436&matching_block_id=1257826401_398331800_2_1_0_572436&sr_pri_blocks=1257826401_398331800_2_1_0_572436_64065&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=price_from_high_to_low
Hotel Bulwar,"Stare Miasto, Toruń",595,300.0,8.5,673.0,4,https://www.booking.com/hotel/pl/bulwar-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDlhODZkMWVjLWU5OGUtNDhiZC05YWJkLWFjNzk5ZGE3MzJmNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=price_from_high_to_low&srpvid=4e3b6634edae0389&srepoch=1734964331&all_sr_blocks=4392002_0_2_1_0&highlighted_blocks=4392002_0_2_1_0&matching_block_id=4392002_0_2_1_0&sr_pri_blocks=4392002_0_2_1_0__59479&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=price_from_high_to_low
Copernicus Toruń Hotel,Toruń,578,500.0,8.9,1599.0,4,https://www.booking.com/hotel/pl/copernicus-torua.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDlhODZkMWVjLWU5OGUtNDhiZC05YWJkLWFjNzk5ZGE3MzJmNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=price_from_high_to_low&srpvid=4e3b6634edae0389&srepoch=1734964331&all_sr_blocks=47013101_0_2_0_0&highlighted_blocks=47013101_0_2_0_0&matching_block_id=47013101_0_2_0_0&sr_pri_blocks=47013101_0_2_0_0__57842&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=price_from_high_to_low
Apartament ToTu,"Stare Miasto, Toruń",554,250.0,9.5,135.0,3,https://www.booking.com/hotel/pl/apartament-totu-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDlhODZkMWVjLWU5OGUtNDhiZC05YWJkLWFjNzk5ZGE3MzJmNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=price_from_high_to_low&srpvid=4e3b6634edae0389&srepoch=1734964331&all_sr_blocks=726395701_310971510_3_0_0&highlighted_blocks=726395701_310971510_3_0_0&matching_block_id=726395701_310971510_3_0_0&sr_pri_blocks=726395701_310971510_3_0_0__55400&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=price_from_high_to_low
Apartament Stacja 11 Bulwar,"Stare Miasto, Toruń",552,200.0,9.0,43.0,3,https://www.booking.com/hotel/pl/apartament-p11.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDlhODZkMWVjLWU5OGUtNDhiZC05YWJkLWFjNzk5ZGE3MzJmNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=price_from_high_to_low&srpvid=4e3b6634edae0389&srepoch=1734964331&all_sr_blocks=653860801_361141251_4_0_0&highlighted_blocks=653860801_361141251_4_0_0&matching_block_id=653860801_361141251_4_0_0&sr_pri_blocks=653860801_361141251_4_0_0__55150&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=price_from_high_to_low
Apartament Niebo - Mostowa 27,"Stare Miasto, Toruń",544,250.0,9.3,18.0,3,https://www.booking.com/hotel/pl/apartament-niebo-mostowa-27.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDlhODZkMWVjLWU5OGUtNDhiZC05YWJkLWFjNzk5ZGE3MzJmNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=price_from_high_to_low&srpvid=4e3b6634edae0389&srepoch=1734964331&all_sr_blocks=1024323201_375048804_4_0_0&highlighted_blocks=1024323201_375048804_4_0_0&matching_block_id=1024323201_375048804_4_0_0&sr_pri_blocks=1024323201_375048804_4_0_0__54400&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=price_from_high_to_low
Apartament Szymek,Toruń,543,700.0,9.2,26.0,3,https://www.booking.com/hotel/pl/apartament-w-centrum-miasta-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDlhODZkMWVjLWU5OGUtNDhiZC05YWJkLWFjNzk5ZGE3MzJmNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=price_from_high_to_low&srpvid=4e3b6634edae0389&srepoch=1734964331&all_sr_blocks=502771701_171171339_2_0_0&highlighted_blocks=502771701_171171339_2_0_0&matching_block_id=502771701_171171339_2_0_0&sr_pri_blocks=502771701_171171339_2_0_0__54300&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=price_from_high_to_low
Old Town Prosta Toruń,"Stare Miasto, Toruń",524,400.0,9.5,30.0,3,https://www.booking.com/hotel/pl/old-town-prosta-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDlhODZkMWVjLWU5OGUtNDhiZC05YWJkLWFjNzk5ZGE3MzJmNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=price_from_high_to_low&srpvid=4e3b6634edae0389&srepoch=1734964331&all_sr_blocks=779726701_336345417_4_0_0&highlighted_blocks=779726701_336345417_4_0_0&matching_block_id=779726701_336345417_4_0_0&sr_pri_blocks=779726701_336345417_4_0_0__52400&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=price_from_high_to_low
Hotel Nicolaus,"Stare Miasto, Toruń",509,100.0,8.0,841.0,4,https://www.booking.com/hotel/pl/nicolaus.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDlhODZkMWVjLWU5OGUtNDhiZC05YWJkLWFjNzk5ZGE3MzJmNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=price_from_high_to_low&srpvid=4e3b6634edae0389&srepoch=1734964331&all_sr_blocks=226589002_395198432_2_2_0&highlighted_blocks=226589002_395198432_2_2_0&matching_block_id=226589002_395198432_2_2_0&sr_pri_blocks=226589002_395198432_2_2_0__50900&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=price_from_high_to_low
Chili Apartment,"Stare Miasto, Toruń",239,900.0,9.1,147.0,3,https://www.booking.com/hotel/pl/simply-premium-apartment.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDg4NzYxMjZjLWUyNGQtNDc3Zi05YmZjLTAyMjM4MmJlNDM3MNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=upsort_bh&srpvid=5f4c66344f0b04fc&srepoch=1734964330&all_sr_blocks=776826101_335998335_2_0_0&highlighted_blocks=776826101_335998335_2_0_0&matching_block_id=776826101_335998335_2_0_0&sr_pri_blocks=776826101_335998335_2_0_0__23888&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=upsort_bh
Nice Stay 2,Toruń,245,1100.0,9.2,209.0,3,https://www.booking.com/hotel/pl/nice-stay-2.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDg4NzYxMjZjLWUyNGQtNDc3Zi05YmZjLTAyMjM4MmJlNDM3MNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=upsort_bh&srpvid=5f4c66344f0b04fc&srepoch=1734964330&all_sr_blocks=271930101_263820306_2_0_0&highlighted_blocks=271930101_263820306_2_0_0&matching_block_id=271930101_263820306_2_0_0&sr_pri_blocks=271930101_263820306_2_0_0__24525&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=upsort_bh
